ID,Prix,Quantite,Remise,CA_Brut,CA_Net,TVA
2743,177.38,15,20.0,2660.7,2128.56,425.71
2744,53.26,17,10.0,905.42,814.88,162.98
2745,419.99,4,10.0,1679.96,1511.96,302.39
2746,148.3,7,15.0,1038.1,882.39,176.48
2747,280.21,18,10.0,5043.78,4539.4,907.88
2748,451.99,3,25.0,1355.97,1016.98,203.4
2749,76.24,2,5.0,152.48,144.86,28.97
2750,182.06,19,10.0,3459.14,3113.23,622.65
2751,307.85,3,15.0,923.55,785.02,157.0
2752,302.66,4,25.0,1210.64,907.98,181.6
2753,260.29,7,20.0,1822.03,1457.62,291.52
2754,158.0,4,5.0,632.0,600.4,120.08
2755,383.23,14,10.0,5365.22,4828.7,965.74
2756,451.23,16,5.0,7219.68,6858.7,1371.74
2757,376.06,3,25.0,1128.18,846.13,169.23
2758,356.35,6,5.0,2138.1,2031.2,406.24
2759,480.86,14,10.0,6732.04,6058.84,1211.77
2760,333.13,11,10.0,3664.43,3297.99,659.6
2761,289.75,19,15.0,5505.25,4679.46,935.89
2762,206.3,10,5.0,2063.0,1959.85,391.97
2763,159.58,7,5.0,1117.06,1061.21,212.24
2764,278.65,12,10.0,3343.8,3009.42,601.88
2765,417.7,16,5.0,6683.2,6349.04,1269.81
2766,248.62,20,10.0,4972.4,4475.16,895.03
2767,27.91,16,0.0,446.56,446.56,89.31
2768,459.78,7,10.0,3218.46,2896.61,579.32
2769,292.19,3,15.0,876.57,745.08,149.02
2770,420.23,19,10.0,7984.37,7185.93,1437.19
2771,71.55,9,20.0,643.95,515.16,103.03
2772,338.47,10,10.0,3384.7,3046.23,609.25
2773,495.82,20,25.0,9916.4,7437.3,1487.46
2774,252.61,3,10.0,757.83,682.05,136.41
2775,333.85,16,20.0,5341.6,4273.28,854.66
2776,282.86,7,0.0,1980.02,1980.02,396.0
2777,108.48,19,15.0,2061.12,1751.95,350.39
2778,452.18,2,5.0,904.36,859.14,171.83
2779,428.35,12,25.0,5140.2,3855.15,771.03
2780,73.27,17,25.0,1245.59,934.19,186.84
2781,398.78,14,0.0,5582.92,5582.92,1116.58
2782,309.91,3,5.0,929.73,883.24,176.65
2783,435.71,18,10.0,7842.78,7058.5,1411.7
2784,10.27,2,25.0,20.54,15.4,3.08
2785,181.61,7,10.0,1271.27,1144.14,228.83
2786,248.74,16,20.0,3979.84,3183.87,636.77
2787,101.52,20,10.0,2030.4,1827.36,365.47
2788,267.09,20,10.0,5341.8,4807.62,961.52
2789,483.11,2,5.0,966.22,917.91,183.58
2790,382.86,1,15.0,382.86,325.43,65.09
2791,311.95,4,20.0,1247.8,998.24,199.65
2792,93.38,13,5.0,1213.94,1153.24,230.65
2793,235.56,15,10.0,3533.4,3180.06,636.01
2794,201.93,6,5.0,1211.58,1151.0,230.2
2795,422.56,5,15.0,2112.8,1795.88,359.18
2796,330.71,15,5.0,4960.65,4712.62,942.52
2797,179.3,1,15.0,179.3,152.41,30.48
2798,327.05,6,20.0,1962.3,1569.84,313.97
2799,8.94,3,5.0,26.82,25.48,5.1
2800,231.16,17,0.0,3929.72,3929.72,785.94
2801,226.95,19,0.0,4312.05,4312.05,862.41
2802,359.22,5,10.0,1796.1,1616.49,323.3
2803,257.42,1,15.0,257.42,218.81,43.76
2804,441.54,19,10.0,8389.26,7550.33,1510.07
2805,115.99,20,0.0,2319.8,2319.8,463.96
2806,255.23,17,20.0,4338.91,3471.13,694.23
2807,22.69,11,10.0,249.59,224.63,44.93
2808,444.5,1,25.0,444.5,333.38,66.67
2809,438.08,2,15.0,876.16,744.74,148.95
2810,173.79,20,10.0,3475.8,3128.22,625.64
2811,73.51,15,25.0,1102.65,826.99,165.4
2812,371.85,18,25.0,6693.3,5019.98,1004.0
2813,21.82,12,5.0,261.84,248.75,49.75
2814,309.49,14,5.0,4332.86,4116.22,823.24
2815,483.82,9,15.0,4354.38,3701.22,740.24
2816,150.69,14,15.0,2109.66,1793.21,358.64
2817,223.58,15,0.0,3353.7,3353.7,670.74
2818,54.0,16,15.0,864.0,734.4,146.88
2819,355.48,8,0.0,2843.84,2843.84,568.77
2820,72.62,17,5.0,1234.54,1172.81,234.56
2821,334.74,7,20.0,2343.18,1874.54,374.91
2822,208.17,2,0.0,416.34,416.34,83.27
2823,262.61,6,10.0,1575.66,1418.09,283.62
2824,10.37,6,0.0,62.22,62.22,12.44
2825,104.15,7,10.0,729.05,656.15,131.23
2826,133.42,3,15.0,400.26,340.22,68.04
2827,269.99,12,25.0,3239.88,2429.91,485.98
2828,419.7,15,0.0,6295.5,6295.5,1259.1
2829,158.82,12,25.0,1905.84,1429.38,285.88
2830,179.49,16,25.0,2871.84,2153.88,430.78
2831,12.78,14,0.0,178.92,178.92,35.78
2832,390.54,17,25.0,6639.18,4979.39,995.88
2833,184.3,13,15.0,2395.9,2036.52,407.3
2834,168.16,5,25.0,840.8,630.6,126.12
2835,393.34,7,20.0,2753.38,2202.7,440.54
2836,124.5,20,25.0,2490.0,1867.5,373.5
2837,382.36,1,15.0,382.36,325.01,65.0
2838,56.37,18,15.0,1014.66,862.46,172.49
2839,237.44,11,15.0,2611.84,2220.06,444.01
2840,127.46,8,10.0,1019.68,917.71,183.54
2841,382.41,14,15.0,5353.74,4550.68,910.14
2842,122.99,12,15.0,1475.88,1254.5,250.9
2843,359.71,16,20.0,5755.36,4604.29,920.86
2844,12.93,19,25.0,245.67,184.25,36.85
2845,117.25,13,15.0,1524.25,1295.61,259.12
2846,247.62,12,0.0,2971.44,2971.44,594.29
2847,282.33,4,10.0,1129.32,1016.39,203.28
2848,8.75,17,15.0,148.75,126.44,25.29
2849,187.56,13,15.0,2438.28,2072.54,414.51
2850,267.97,16,20.0,4287.52,3430.02,686.0
2851,200.32,2,25.0,400.64,300.48,60.1
2852,268.72,12,25.0,3224.64,2418.48,483.7
2853,441.97,2,25.0,883.94,662.96,132.59
2854,367.55,14,5.0,5145.7,4888.41,977.68
2855,464.59,8,15.0,3716.72,3159.21,631.84
2856,43.7,10,15.0,437.0,371.45,74.29
2857,228.39,16,25.0,3654.24,2740.68,548.14
2858,11.52,20,25.0,230.4,172.8,34.56
2859,389.32,5,0.0,1946.6,1946.6,389.32
2860,445.78,16,20.0,7132.48,5705.98,1141.2
2861,253.95,14,5.0,3555.3,3377.53,675.51
2862,111.12,8,0.0,888.96,888.96,177.79
2863,131.11,2,25.0,262.22,196.67,39.33
2864,188.91,16,25.0,3022.56,2266.92,453.38
2865,339.82,16,10.0,5437.12,4893.41,978.68
2866,455.22,17,10.0,7738.74,6964.87,1392.97
2867,60.11,18,25.0,1081.98,811.49,162.3
2868,434.54,19,0.0,8256.26,8256.26,1651.25
2869,186.81,17,10.0,3175.77,2858.19,571.64
2870,388.83,15,15.0,5832.45,4957.58,991.52
2871,99.09,3,15.0,297.27,252.68,50.54
2872,385.36,3,10.0,1156.08,1040.47,208.09
2873,429.97,5,20.0,2149.85,1719.88,343.98
2874,104.79,6,10.0,628.74,565.87,113.17
2875,370.05,15,20.0,5550.75,4440.6,888.12
2876,482.13,19,0.0,9160.47,9160.47,1832.09
2877,417.88,18,20.0,7521.84,6017.47,1203.49
2878,314.4,14,10.0,4401.6,3961.44,792.29
2879,334.74,7,20.0,2343.18,1874.54,374.91
2880,307.85,18,20.0,5541.3,4433.04,886.61
2881,429.71,2,5.0,859.42,816.45,163.29
2882,7.75,17,5.0,131.75,125.16,25.03
2883,248.99,12,20.0,2987.88,2390.3,478.06
2884,322.24,1,10.0,322.24,290.02,58.0
2885,11.52,10,25.0,115.2,86.4,17.28
2886,427.76,8,10.0,3422.08,3079.87,615.97
2887,382.23,3,5.0,1146.69,1089.36,217.87
2888,473.89,4,20.0,1895.56,1516.45,303.29
2889,297.58,11,15.0,3273.38,2782.37,556.47
2890,223.17,18,20.0,4017.06,3213.65,642.73
2891,128.59,10,15.0,1285.9,1093.02,218.6
2892,200.89,6,0.0,1205.34,1205.34,241.07
2893,320.29,19,0.0,6085.51,6085.51,1217.1
2894,107.27,7,20.0,750.89,600.71,120.14
2895,121.84,2,25.0,243.68,182.76,36.55
2896,336.29,17,0.0,5716.93,5716.93,1143.39
2897,252.58,2,5.0,505.16,479.9,95.98
2898,30.84,1,10.0,30.84,27.76,5.55
2899,62.16,12,15.0,745.92,634.03,126.81
2900,293.16,11,20.0,3224.76,2579.81,515.96
2901,175.71,17,10.0,2987.07,2688.36,537.67
2902,24.89,11,10.0,273.79,246.41,49.28
2903,179.44,13,15.0,2332.72,1982.81,396.56
2904,69.05,16,0.0,1104.8,1104.8,220.96
2905,142.91,14,20.0,2000.74,1600.59,320.12
2906,284.07,16,10.0,4545.12,4090.61,818.12
2907,476.7,20,0.0,9534.0,9534.0,1906.8
2908,419.22,14,25.0,5869.08,4401.81,880.36
2909,321.09,15,0.0,4816.35,4816.35,963.27
2910,382.09,19,10.0,7259.71,6533.74,1306.75
2911,8.91,20,10.0,178.2,160.38,32.08
2912,455.49,9,5.0,4099.41,3894.44,778.89
2913,270.4,5,25.0,1352.0,1014.0,202.8
2914,460.79,14,20.0,6451.06,5160.85,1032.17
2915,330.4,3,5.0,991.2,941.64,188.33
2916,22.69,10,0.0,226.9,226.9,45.38
2917,259.78,19,15.0,4935.82,4195.45,839.09
2918,425.88,19,10.0,8091.72,7282.55,1456.51
2919,101.18,13,20.0,1315.34,1052.27,210.45
2920,438.63,7,15.0,3070.41,2609.85,521.97
2921,463.42,18,0.0,8341.56,8341.56,1668.31
2922,30.61,8,5.0,244.88,232.64,46.53
2923,493.15,20,20.0,9863.0,7890.4,1578.08
2924,182.4,10,10.0,1824.0,1641.6,328.32
2925,338.2,16,25.0,5411.2,4058.4,811.68
2926,64.44,16,25.0,1031.04,773.28,154.66
2927,224.56,13,20.0,2919.28,2335.42,467.08
2928,13.81,3,20.0,41.43,33.14,6.63
2929,338.51,10,10.0,3385.1,3046.59,609.32
2930,226.28,13,15.0,2941.64,2500.39,500.08
2931,225.16,13,10.0,2927.08,2634.37,526.87
2932,421.78,11,15.0,4639.58,3943.64,788.73
2933,170.36,15,0.0,2555.4,2555.4,511.08
2934,194.45,12,0.0,2333.4,2333.4,466.68
2935,225.98,10,5.0,2259.8,2146.81,429.36
2936,339.08,4,15.0,1356.32,1152.87,230.57
2937,193.63,13,20.0,2517.19,2013.75,402.75
2938,313.7,5,5.0,1568.5,1490.07,298.01
2939,241.74,5,0.0,1208.7,1208.7,241.74
2940,367.74,5,10.0,1838.7,1654.83,330.97
2941,135.81,19,10.0,2580.39,2322.35,464.47
2942,80.43,19,10.0,1528.17,1375.35,275.07
2943,34.89,12,25.0,418.68,314.01,62.8
2944,372.06,1,25.0,372.06,279.05,55.81
2945,217.29,12,20.0,2607.48,2085.98,417.2
2946,261.14,17,10.0,4439.38,3995.44,799.09
2947,38.84,15,5.0,582.6,553.47,110.69
2948,112.17,9,15.0,1009.53,858.1,171.62
2949,243.67,4,0.0,974.68,974.68,194.94
2950,290.07,18,20.0,5221.26,4177.01,835.4
2951,9.79,8,20.0,78.32,62.66,12.53
2952,423.09,5,15.0,2115.45,1798.13,359.63
2953,97.78,15,15.0,1466.7,1246.69,249.34
2954,440.59,13,10.0,5727.67,5154.9,1030.98
2955,330.26,4,5.0,1321.04,1254.99,251.0
2956,70.03,4,0.0,280.12,280.12,56.02
2957,193.88,14,5.0,2714.32,2578.6,515.72
2958,319.74,5,15.0,1598.7,1358.89,271.78
2959,22.17,15,15.0,332.55,282.67,56.53
2960,56.35,16,5.0,901.6,856.52,171.3
2961,431.05,18,5.0,7758.9,7370.95,1474.19
2962,21.33,16,15.0,341.28,290.09,58.02
2963,150.33,11,5.0,1653.63,1570.95,314.19
2964,238.84,15,25.0,3582.6,2686.95,537.39
2965,70.57,2,0.0,141.14,141.14,28.23
2966,302.01,1,25.0,302.01,226.51,45.3
2967,332.72,11,15.0,3659.92,3110.93,622.19
2968,335.45,14,20.0,4696.3,3757.04,751.41
2969,440.49,7,25.0,3083.43,2312.57,462.51
2970,15.45,13,10.0,200.85,180.76,36.15
2971,13.16,17,0.0,223.72,223.72,44.74
2972,463.78,11,15.0,5101.58,4336.34,867.27
2973,152.49,20,0.0,3049.8,3049.8,609.96
2974,169.2,17,25.0,2876.4,2157.3,431.46
2975,454.89,7,15.0,3184.23,2706.6,541.32
2976,153.28,6,20.0,919.68,735.74,147.15
2977,304.4,5,0.0,1522.0,1522.0,304.4
2978,78.88,3,5.0,236.64,224.81,44.96
2979,364.22,15,15.0,5463.3,4643.81,928.76
2980,405.12,10,25.0,4051.2,3038.4,607.68
2981,231.96,17,0.0,3943.32,3943.32,788.66
2982,427.93,14,10.0,5991.02,5391.92,1078.38
2983,189.55,2,5.0,379.1,360.14,72.03
2984,466.29,12,0.0,5595.48,5595.48,1119.1
2985,119.66,6,5.0,717.96,682.06,136.41
2986,89.85,6,10.0,539.1,485.19,97.04
2987,158.12,7,0.0,1106.84,1106.84,221.37
2988,62.92,5,20.0,314.6,251.68,50.34
2989,357.91,17,15.0,6084.47,5171.8,1034.36
2990,371.49,1,20.0,371.49,297.19,59.44
2991,256.0,17,20.0,4352.0,3481.6,696.32
2992,258.01,12,25.0,3096.12,2322.09,464.42
2993,474.41,5,0.0,2372.05,2372.05,474.41
2994,272.42,20,5.0,5448.4,5175.98,1035.2
2995,352.01,19,20.0,6688.19,5350.55,1070.11
2996,108.23,14,25.0,1515.22,1136.41,227.28
2997,499.59,11,25.0,5495.49,4121.62,824.32
2998,344.72,3,25.0,1034.16,775.62,155.12
2999,406.3,11,5.0,4469.3,4245.84,849.17
3000,136.55,13,10.0,1775.15,1597.64,319.53
3001,368.15,4,15.0,1472.6,1251.71,250.34
3002,471.37,2,0.0,942.74,942.74,188.55
3003,319.87,3,15.0,959.61,815.67,163.13
3004,204.68,15,25.0,3070.2,2302.65,460.53
3005,480.01,14,20.0,6720.14,5376.11,1075.22
3006,37.31,20,5.0,746.2,708.89,141.78
3007,351.67,12,15.0,4220.04,3587.03,717.41
3008,289.71,17,10.0,4925.07,4432.56,886.51
3009,339.18,8,15.0,2713.44,2306.42,461.28
3010,159.13,5,15.0,795.65,676.3,135.26
3011,130.37,12,15.0,1564.44,1329.77,265.95
3012,137.55,10,25.0,1375.5,1031.62,206.33
3013,130.47,13,10.0,1696.11,1526.5,305.3
3014,379.05,2,10.0,758.1,682.29,136.46
3015,97.93,13,0.0,1273.09,1273.09,254.62
3016,143.05,5,5.0,715.25,679.49,135.9
3017,64.85,6,5.0,389.1,369.64,73.93
3018,320.49,16,10.0,5127.84,4615.06,923.01
3019,453.88,13,5.0,5900.44,5605.42,1121.08
3020,210.27,6,0.0,1261.62,1261.62,252.32
3021,197.57,2,15.0,395.14,335.87,67.17
3022,144.53,16,25.0,2312.48,1734.36,346.87
3023,33.39,1,15.0,33.39,28.38,5.68
3024,194.1,9,15.0,1746.9,1484.86,296.97
3025,434.44,1,0.0,434.44,434.44,86.89
3026,24.66,15,0.0,369.9,369.9,73.98
3027,135.97,3,10.0,407.91,367.12,73.42
3028,336.6,10,10.0,3366.0,3029.4,605.88
3029,107.08,10,10.0,1070.8,963.72,192.74
3030,29.89,13,15.0,388.57,330.28,66.06
3031,315.08,8,15.0,2520.64,2142.54,428.51
3032,185.3,10,15.0,1853.0,1575.05,315.01
3033,72.62,20,5.0,1452.4,1379.78,275.96
3034,197.25,4,20.0,789.0,631.2,126.24
3035,27.83,14,15.0,389.62,331.18,66.24
3036,243.83,19,0.0,4632.77,4632.77,926.55
3037,141.76,14,15.0,1984.64,1686.94,337.39
3038,430.71,11,15.0,4737.81,4027.14,805.43
3039,427.72,16,5.0,6843.52,6501.34,1300.27
3040,462.12,1,20.0,462.12,369.7,73.94
3041,151.41,7,15.0,1059.87,900.89,180.18
3042,372.53,7,25.0,2607.71,1955.78,391.16
3043,347.06,8,10.0,2776.48,2498.83,499.77
3044,62.48,19,5.0,1187.12,1127.76,225.55
3045,352.41,1,5.0,352.41,334.79,66.96
3046,276.12,13,25.0,3589.56,2692.17,538.43
3047,378.38,3,5.0,1135.14,1078.38,215.68
3048,330.78,8,15.0,2646.24,2249.3,449.86
3049,247.62,15,15.0,3714.3,3157.16,631.43
3050,33.01,7,20.0,231.07,184.86,36.97
3051,88.36,11,0.0,971.96,971.96,194.39
3052,110.24,5,10.0,551.2,496.08,99.22
3053,45.55,7,10.0,318.85,286.96,57.39
3054,249.2,3,20.0,747.6,598.08,119.62
3055,204.95,3,0.0,614.85,614.85,122.97
3056,184.57,5,15.0,922.85,784.42,156.88
3057,277.05,18,15.0,4986.9,4238.87,847.77
3058,63.85,5,0.0,319.25,319.25,63.85
3059,111.33,20,25.0,2226.6,1669.95,333.99
3060,395.79,3,25.0,1187.37,890.53,178.11
3061,472.19,13,0.0,6138.47,6138.47,1227.69
3062,39.14,19,5.0,743.66,706.48,141.3
3063,207.0,20,15.0,4140.0,3519.0,703.8
3064,49.59,1,5.0,49.59,47.11,9.42
3065,471.18,9,0.0,4240.62,4240.62,848.12
3066,7.32,16,25.0,117.12,87.84,17.57
3067,257.55,13,15.0,3348.15,2845.93,569.19
3068,197.73,20,0.0,3954.6,3954.6,790.92
3069,208.25,16,5.0,3332.0,3165.4,633.08
3070,272.23,17,5.0,4627.91,4396.51,879.3
3071,304.37,13,15.0,3956.81,3363.29,672.66
3072,156.95,8,15.0,1255.6,1067.26,213.45
3073,479.51,16,10.0,7672.16,6904.94,1380.99
3074,26.42,11,5.0,290.62,276.09,55.22
3075,173.64,20,0.0,3472.8,3472.8,694.56
3076,455.15,20,10.0,9103.0,8192.7,1638.54
3077,306.93,18,0.0,5524.74,5524.74,1104.95
3078,371.37,10,10.0,3713.7,3342.33,668.47
3079,97.92,8,5.0,783.36,744.19,148.84
3080,358.62,9,20.0,3227.58,2582.06,516.41
3081,21.96,1,10.0,21.96,19.76,3.95
3082,475.93,11,15.0,5235.23,4449.95,889.99
3083,99.43,13,15.0,1292.59,1098.7,219.74
3084,178.88,10,20.0,1788.8,1431.04,286.21
3085,432.09,11,15.0,4752.99,4040.04,808.01
3086,255.66,14,5.0,3579.24,3400.28,680.06
3087,84.96,19,15.0,1614.24,1372.1,274.42
3088,494.81,3,10.0,1484.43,1335.99,267.2
3089,340.13,3,10.0,1020.39,918.35,183.67
3090,325.46,15,15.0,4881.9,4149.61,829.92
3091,304.72,17,5.0,5180.24,4921.23,984.25
3092,205.08,13,0.0,2666.04,2666.04,533.21
3093,496.4,19,15.0,9431.6,8016.86,1603.37
3094,470.59,8,20.0,3764.72,3011.78,602.36
3095,98.11,14,25.0,1373.54,1030.15,206.03
3096,324.13,9,25.0,2917.17,2187.88,437.58
3097,37.18,16,5.0,594.88,565.14,113.03
3098,429.15,20,10.0,8583.0,7724.7,1544.94
3099,101.24,16,25.0,1619.84,1214.88,242.98
3100,63.5,11,20.0,698.5,558.8,111.76
3101,469.04,14,5.0,6566.56,6238.23,1247.65
3102,137.56,4,25.0,550.24,412.68,82.54
3103,325.96,2,10.0,651.92,586.73,117.35
3104,301.62,18,20.0,5429.16,4343.33,868.67
3105,56.43,13,0.0,733.59,733.59,146.72
3106,151.53,20,20.0,3030.6,2424.48,484.9
3107,398.5,1,15.0,398.5,338.72,67.74
3108,85.16,1,20.0,85.16,68.13,13.63
3109,217.77,10,0.0,2177.7,2177.7,435.54
3110,486.92,16,10.0,7790.72,7011.65,1402.33
3111,276.89,1,10.0,276.89,249.2,49.84
3112,236.99,16,0.0,3791.84,3791.84,758.37
3113,145.31,14,0.0,2034.34,2034.34,406.87
3114,12.53,5,0.0,62.65,62.65,12.53
3115,49.07,20,10.0,981.4,883.26,176.65
3116,267.31,2,0.0,534.62,534.62,106.92
3117,364.48,12,20.0,4373.76,3499.01,699.8
3118,115.01,18,25.0,2070.18,1552.64,310.53
3119,19.48,3,25.0,58.44,43.83,8.77
3120,28.1,20,0.0,562.0,562.0,112.4
3121,394.91,2,10.0,789.82,710.84,142.17
3122,486.54,14,15.0,6811.56,5789.83,1157.97
3123,160.98,6,20.0,965.88,772.7,154.54
3124,300.85,1,5.0,300.85,285.81,57.16
3125,256.01,5,20.0,1280.05,1024.04,204.81
3126,63.77,11,25.0,701.47,526.1,105.22
3127,330.72,17,20.0,5622.24,4497.79,899.56
3128,63.45,7,20.0,444.15,355.32,71.06
3129,467.28,6,20.0,2803.68,2242.94,448.59
3130,224.77,9,10.0,2022.93,1820.64,364.13
3131,459.46,13,0.0,5972.98,5972.98,1194.6
3132,256.87,20,5.0,5137.4,4880.53,976.11
3133,434.44,10,15.0,4344.4,3692.74,738.55
3134,474.7,19,20.0,9019.3,7215.44,1443.09
3135,109.45,15,25.0,1641.75,1231.31,246.26
3136,72.37,13,5.0,940.81,893.77,178.75
3137,439.8,7,25.0,3078.6,2308.95,461.79
3138,146.6,20,0.0,2932.0,2932.0,586.4
3139,191.86,4,25.0,767.44,575.58,115.12
3140,134.95,5,15.0,674.75,573.54,114.71
3141,338.81,3,0.0,1016.43,1016.43,203.29
3142,303.38,8,0.0,2427.04,2427.04,485.41
3143,177.34,20,15.0,3546.8,3014.78,602.96
3144,428.53,17,10.0,7285.01,6556.51,1311.3
3145,189.91,4,5.0,759.64,721.66,144.33
3146,275.97,13,20.0,3587.61,2870.09,574.02
3147,426.45,13,0.0,5543.85,5543.85,1108.77
3148,26.0,16,5.0,416.0,395.2,79.04
3149,63.62,4,5.0,254.48,241.76,48.35
3150,9.29,9,10.0,83.61,75.25,15.05
3151,29.78,6,15.0,178.68,151.88,30.38
3152,19.8,8,5.0,158.4,150.48,30.1
3153,339.93,3,25.0,1019.79,764.84,152.97
3154,30.66,5,20.0,153.3,122.64,24.53
3155,194.39,2,5.0,388.78,369.34,73.87
3156,310.49,6,5.0,1862.94,1769.79,353.96
3157,215.24,2,20.0,430.48,344.38,68.88
3158,149.54,18,5.0,2691.72,2557.13,511.43
3159,334.02,20,10.0,6680.4,6012.36,1202.47
3160,97.95,17,20.0,1665.15,1332.12,266.42
3161,129.23,7,15.0,904.61,768.92,153.78
3162,474.96,10,5.0,4749.6,4512.12,902.42
3163,129.86,14,20.0,1818.04,1454.43,290.89
3164,370.18,6,15.0,2221.08,1887.92,377.58
3165,250.1,8,0.0,2000.8,2000.8,400.16
3166,363.64,8,20.0,2909.12,2327.3,465.46
3167,381.51,4,0.0,1526.04,1526.04,305.21
3168,169.03,19,10.0,3211.57,2890.41,578.08
3169,208.7,19,25.0,3965.3,2973.97,594.79
3170,477.5,14,25.0,6685.0,5013.75,1002.75
3171,310.86,2,20.0,621.72,497.38,99.48
3172,361.99,1,20.0,361.99,289.59,57.92
3173,214.1,11,0.0,2355.1,2355.1,471.02
3174,224.48,11,0.0,2469.28,2469.28,493.86
3175,32.64,13,25.0,424.32,318.24,63.65
3176,407.46,10,0.0,4074.6,4074.6,814.92
3177,386.22,12,10.0,4634.64,4171.18,834.24
3178,123.67,14,20.0,1731.38,1385.1,277.02
3179,485.15,1,20.0,485.15,388.12,77.62
3180,491.85,14,25.0,6885.9,5164.43,1032.88
3181,351.16,14,20.0,4916.24,3932.99,786.6
3182,401.93,4,5.0,1607.72,1527.33,305.47
3183,87.31,11,15.0,960.41,816.35,163.27
3184,313.97,13,10.0,4081.61,3673.45,734.69
3185,45.0,8,0.0,360.0,360.0,72.0
3186,199.63,1,15.0,199.63,169.69,33.94
3187,255.54,6,10.0,1533.24,1379.92,275.98
3188,96.29,3,15.0,288.87,245.54,49.11
3189,266.49,14,5.0,3730.86,3544.32,708.86
3190,301.9,15,15.0,4528.5,3849.22,769.85
3191,194.03,8,5.0,1552.24,1474.63,294.93
3192,48.31,20,0.0,966.2,966.2,193.24
3193,123.69,17,20.0,2102.73,1682.18,336.44
3194,51.98,11,10.0,571.78,514.6,102.92
3195,379.44,12,25.0,4553.28,3414.96,682.99
3196,137.64,12,15.0,1651.68,1403.93,280.79
3197,297.49,1,0.0,297.49,297.49,59.5
3198,459.97,12,25.0,5519.64,4139.73,827.95
3199,380.31,13,15.0,4944.03,4202.43,840.49
3200,439.74,7,0.0,3078.18,3078.18,615.64
3201,400.97,11,15.0,4410.67,3749.07,749.81
3202,94.47,2,10.0,188.94,170.05,34.01
3203,243.79,17,10.0,4144.43,3729.99,746.0
3204,486.06,20,5.0,9721.2,9235.14,1847.03
3205,427.19,6,0.0,2563.14,2563.14,512.63
3206,270.43,7,10.0,1893.01,1703.71,340.74
3207,273.3,8,5.0,2186.4,2077.08,415.42
3208,293.99,3,25.0,881.97,661.48,132.3
3209,94.48,20,25.0,1889.6,1417.2,283.44
3210,190.83,18,25.0,3434.94,2576.2,515.24
3211,425.64,19,5.0,8087.16,7682.8,1536.56
3212,474.02,14,20.0,6636.28,5309.02,1061.8
3213,490.51,2,20.0,981.02,784.82,156.96
3214,177.08,16,25.0,2833.28,2124.96,424.99
3215,222.1,5,15.0,1110.5,943.92,188.78
3216,157.15,9,10.0,1414.35,1272.92,254.58
3217,460.16,19,25.0,8743.04,6557.28,1311.46
3218,101.6,9,15.0,914.4,777.24,155.45
3219,482.71,16,15.0,7723.36,6564.86,1312.97
3220,224.34,11,5.0,2467.74,2344.35,468.87
3221,490.97,20,20.0,9819.4,7855.52,1571.1
3222,195.13,9,10.0,1756.17,1580.55,316.11
3223,418.33,2,10.0,836.66,752.99,150.6
3224,319.28,5,0.0,1596.4,1596.4,319.28
3225,128.36,2,20.0,256.72,205.38,41.08
3226,269.9,17,25.0,4588.3,3441.22,688.24
3227,75.1,15,15.0,1126.5,957.52,191.5
3228,497.22,14,25.0,6961.08,5220.81,1044.16
3229,479.82,20,20.0,9596.4,7677.12,1535.42
3230,313.07,6,15.0,1878.42,1596.66,319.33
3231,291.0,15,15.0,4365.0,3710.25,742.05
3232,317.13,14,25.0,4439.82,3329.86,665.97
3233,97.18,18,20.0,1749.24,1399.39,279.88
3234,313.67,4,5.0,1254.68,1191.95,238.39
3235,337.88,20,25.0,6757.6,5068.2,1013.64
3236,283.41,10,15.0,2834.1,2408.99,481.8
3237,366.74,13,0.0,4767.62,4767.62,953.52
3238,116.82,6,0.0,700.92,700.92,140.18
3239,439.09,3,15.0,1317.27,1119.68,223.94
3240,181.97,2,25.0,363.94,272.95,54.59
3241,430.54,7,5.0,3013.78,2863.09,572.62
3242,380.11,11,10.0,4181.21,3763.09,752.62
3243,229.36,5,20.0,1146.8,917.44,183.49
3244,88.05,20,20.0,1761.0,1408.8,281.76
3245,17.01,3,10.0,51.03,45.93,9.19
3246,458.22,20,25.0,9164.4,6873.3,1374.66
3247,362.16,10,25.0,3621.6,2716.2,543.24
3248,157.58,1,5.0,157.58,149.7,29.94
3249,142.51,8,25.0,1140.08,855.06,171.01
3250,414.11,3,10.0,1242.33,1118.1,223.62
3251,169.83,1,20.0,169.83,135.86,27.17
3252,40.27,5,15.0,201.35,171.15,34.23
3253,10.42,6,10.0,62.52,56.27,11.25
3254,416.96,18,20.0,7505.28,6004.22,1200.84
3255,170.12,4,25.0,680.48,510.36,102.07
3256,425.4,6,10.0,2552.4,2297.16,459.43
3257,359.71,18,20.0,6474.78,5179.82,1035.96
3258,76.72,14,10.0,1074.08,966.67,193.33
3259,185.43,5,25.0,927.15,695.36,139.07
3260,312.14,12,10.0,3745.68,3371.11,674.22
3261,68.64,9,5.0,617.76,586.87,117.37
3262,377.4,10,20.0,3774.0,3019.2,603.84
3263,202.03,3,5.0,606.09,575.79,115.16
3264,371.42,3,25.0,1114.26,835.69,167.14
3265,385.97,7,15.0,2701.79,2296.52,459.3
3266,212.16,3,15.0,636.48,541.01,108.2
3267,447.22,20,0.0,8944.4,8944.4,1788.88
3268,432.7,6,15.0,2596.2,2206.77,441.35
3269,146.1,3,0.0,438.3,438.3,87.66
3270,367.12,5,15.0,1835.6,1560.26,312.05
