ID,Prix,Quantite,Remise
6536,258.81,19,15
6537,58.13,4,15
6538,327.29,5,5
6539,259.94,6,20
6540,6.71,14,15
6541,347.86,9,25
6542,283.76,7,20
6543,251.56,14,25
6544,30.16,10,0
6545,489.4,7,5
6546,358.69,9,20
6547,390.58,8,10
6548,383.67,19,15
6549,428.23,1,10
6550,76.55,9,10
6551,231.49,4,20
6552,253.03,19,25
6553,33.83,12,0
6554,157.68,5,0
6555,170.96,6,25
6556,454.12,12,0
6557,427.16,9,0
6558,113.85,3,20
6559,419.23,8,10
6560,12.79,18,10
6561,246.6,19,0
6562,458.24,18,15
6563,475.53,12,20
6564,165.84,9,5
6565,403.76,20,5
6566,312.42,4,15
6567,468.86,9,25
6568,436.9,9,20
6569,429.93,18,0
6570,352.1,15,10
6571,214.75,15,10
6572,135.59,16,15
6573,51.22,16,15
6574,356.69,1,20
6575,340.17,7,25
6576,324.99,6,25
6577,212.07,18,20
6578,263.63,8,20
6579,235.41,12,5
6580,408.07,4,5
6581,413.91,7,5
6582,56.39,16,25
6583,35.18,19,0
6584,202.44,6,25
6585,55.39,14,0
6586,58.87,14,20
6587,324.72,17,20
6588,139.79,3,25
6589,135.9,16,5
6590,41.63,9,5
6591,317.94,4,15
6592,33.49,8,10
6593,404.33,17,0
6594,327.42,18,0
6595,318.58,1,25
6596,114.9,8,15
6597,467.88,11,0
6598,9.86,16,15
6599,21.1,1,25
6600,138.44,6,20
6601,463.88,20,20
6602,161.41,5,25
6603,81.19,9,5
6604,303.61,14,20
6605,65.66,13,5
6606,290.63,16,15
6607,64.74,1,5
6608,470.44,11,25
6609,416.42,7,25
6610,225.56,6,20
6611,403.11,6,20
6612,445.76,1,5
6613,472.75,17,5
6614,21.84,18,10
6615,271.92,17,5
6616,384.67,8,15
6617,181.53,10,5
6618,254.77,13,20
6619,431.91,2,10
6620,379.25,4,10
6621,83.54,2,0
6622,307.27,20,20
6623,99.39,17,5
6624,46.72,11,10
6625,57.77,15,15
6626,487.36,6,25
6627,494.27,10,25
6628,313.5,18,10
6629,122.29,19,5
6630,356.2,4,10
6631,260.12,20,0
6632,7.9,5,15
6633,63.42,15,15
6634,259.65,12,20
6635,35.75,4,5
6636,482.69,3,0
6637,238.58,1,10
6638,385.65,11,0
6639,87.38,11,10
6640,205.15,16,10
6641,411.85,17,15
6642,116.85,20,20
6643,416.12,3,10
6644,63.81,1,5
6645,211.17,11,5
6646,109.7,17,15
6647,359.59,14,10
6648,486.18,15,10
6649,14.89,2,25
6650,441.63,8,10
6651,252.61,9,15
6652,71.52,18,25
6653,476.14,4,5
6654,358.54,13,10
6655,398.06,17,25
6656,408.08,16,20
6657,127.03,6,0
6658,348.95,19,20
6659,484.5,15,25
6660,121.39,20,0
6661,179.4,8,10
6662,259.56,13,0
6663,469.96,16,5
6664,283.99,11,0
6665,439.96,16,15
6666,49.01,20,5
6667,222.21,8,25
6668,327.6,19,20
6669,343.77,18,0
6670,491.55,16,0
6671,277.36,1,15
6672,221.74,14,0
6673,124.03,4,0
6674,8.38,19,0
6675,167.11,20,25
6676,280.08,10,15
6677,488.03,9,20
6678,276.23,13,10
6679,204.97,7,25
6680,482.92,1,25
6681,405.01,6,10
6682,383.4,18,25
6683,197.52,20,15
6684,175.49,14,25
6685,251.64,6,15
6686,337.27,5,25
6687,141.01,6,10
6688,265.32,1,20
6689,273.76,20,15
6690,127.82,13,0
6691,34.65,6,0
6692,32.16,15,5
6693,404.95,11,0
6694,439.79,6,25
6695,330.23,19,15
6696,221.4,19,20
6697,384.82,19,20
6698,139.96,11,10
6699,95.98,7,15
6700,17.29,6,20
6701,262.22,11,15
6702,127.3,20,5
6703,210.52,9,5
6704,53.19,7,10
6705,447.77,18,20
6706,95.16,9,5
6707,60.96,7,15
6708,155.59,9,0
6709,56.79,2,10
6710,132.55,19,20
6711,279.03,19,25
6712,494.78,17,20
6713,457.22,13,10
6714,319.35,7,15
6715,8.65,16,25
6716,17.83,20,15
6717,389.48,14,25
6718,377.29,8,15
6719,411.44,15,0
6720,216.24,2,10
6721,261.45,8,15
6722,89.03,9,15
6723,221.34,6,25
6724,311.41,2,15
6725,324.22,17,5
6726,316.51,10,15
6727,307.41,15,0
6728,206.18,7,15
6729,355.89,9,5
6730,78.9,11,25
6731,74.91,4,0
6732,119.62,8,5
6733,341.03,8,15
6734,201.98,13,15
6735,17.25,7,5
6736,369.38,14,5
6737,116.71,19,20
6738,278.32,18,0
6739,135.86,11,20
6740,341.06,1,5
6741,445.31,9,25
6742,289.22,7,15
6743,86.14,5,10
6744,428.11,10,15
6745,10.15,5,25
6746,170.57,20,15
6747,399.59,7,20
6748,185.8,18,5
6749,276.09,11,10
6750,209.15,17,20
6751,164.99,13,25
6752,43.96,11,0
6753,222.29,1,25
6754,24.09,19,20
6755,401.13,9,25
6756,85.05,3,10
6757,332.79,13,10
6758,189.06,4,10
6759,266.95,14,20
6760,306.01,19,0
6761,291.52,14,20
6762,12.5,16,5
6763,439.88,1,0
6764,7.58,7,20
6765,240.45,6,10
6766,56.15,9,20
6767,8.07,8,10
6768,467.55,18,15
6769,266.66,8,20
6770,185.41,10,5
6771,389.17,18,10
6772,10.03,8,25
6773,141.6,11,20
6774,384.48,9,20
6775,410.26,14,5
6776,90.85,15,20
6777,377.73,13,25
6778,427.8,8,10
6779,407.28,10,0
6780,361.39,10,10
6781,44.83,8,10
6782,308.19,3,0
6783,463.79,2,0
6784,325.77,5,10
6785,288.38,18,0
6786,446.14,19,0
6787,285.81,12,0
6788,91.42,15,10
6789,6.5,13,20
6790,175.98,14,10
6791,193.49,13,0
6792,334.68,12,15
6793,259.51,8,20
6794,489.72,14,0
6795,306.64,16,0
6796,41.34,11,0
6797,248.18,15,25
6798,12.52,1,10
6799,167.32,4,15
6800,194.01,8,0
6801,127.89,9,10
6802,381.38,12,15
6803,100.4,7,0
6804,100.48,8,0
6805,467.61,2,5
6806,63.46,14,5
6807,298.07,19,15
6808,64.1,2,5
6809,59.46,3,15
6810,347.57,11,10
6811,282.16,8,0
6812,374.2,9,20
6813,337.42,13,10
6814,364.35,8,0
6815,289.04,18,20
6816,271.82,3,20
6817,73.66,17,0
6818,272.54,18,10
6819,447.27,13,10
6820,312.55,6,10
6821,424.77,18,15
6822,246.12,15,25
6823,15.75,16,0
6824,56.03,20,15
6825,170.44,19,0
6826,193.1,1,5
6827,459.91,17,0
6828,120.02,20,10
6829,211.82,3,25
6830,271.06,15,0
6831,376.73,4,5
6832,259.83,9,5
6833,115.15,12,5
6834,410.54,17,15
6835,174.82,2,15
6836,369.72,18,0
6837,491.37,5,10
6838,40.09,1,5
6839,173.42,17,0
6840,123.92,6,0
6841,173.29,8,15
6842,367.5,15,15
6843,166.52,10,10
6844,304.81,11,25
6845,488.85,16,0
6846,369.68,5,20
6847,205.05,5,10
6848,387.92,11,20
6849,124.38,1,0
6850,313.72,15,25
6851,460.74,15,10
6852,107.62,20,5
6853,167.73,5,25
6854,7.09,9,10
6855,170.19,16,15
6856,23.91,2,5
6857,45.13,11,15
6858,326.15,19,25
6859,442.81,13,20
6860,41.24,14,20
6861,478.53,20,15
6862,466.12,5,5
6863,35.34,7,15
6864,241.45,15,10
6865,231.63,2,10
6866,433.21,14,25
6867,131.65,13,20
6868,80.13,20,5
6869,242.76,19,10
6870,75.58,16,0
6871,124.81,17,0
6872,340.6,4,25
6873,11.89,7,0
6874,313.38,6,5
6875,298.39,19,20
6876,497.03,4,0
6877,199.33,18,15
6878,387.81,14,15
6879,144.91,12,5
6880,305.87,3,5
6881,139.86,20,5
6882,453.62,14,0
6883,175.46,18,0
6884,91.49,15,10
6885,25.69,18,25
6886,60.0,15,15
6887,123.69,16,5
6888,354.92,11,25
6889,264.86,11,10
6890,490.55,16,5
6891,39.94,3,20
6892,491.5,13,20
6893,16.8,7,0
6894,427.66,10,0
6895,76.92,19,15
6896,15.83,4,5
6897,360.59,8,15
6898,371.55,18,0
6899,499.81,6,25
6900,443.44,1,20
6901,65.12,4,15
6902,468.7,12,15
6903,220.96,5,25
6904,290.43,17,5
6905,40.07,18,20
6906,133.59,7,25
6907,323.55,2,25
6908,218.82,19,0
6909,57.65,10,25
6910,39.96,3,20
6911,26.67,18,20
6912,97.04,14,20
6913,171.73,19,0
6914,19.21,9,0
6915,395.66,4,10
6916,291.81,4,0
6917,465.2,8,15
6918,85.42,15,5
6919,285.25,11,20
6920,269.21,11,25
6921,148.37,19,25
6922,277.94,6,15
6923,15.85,5,5
6924,456.0,8,20
6925,312.1,9,20
6926,203.02,15,5
6927,36.68,13,5
6928,318.06,19,20
6929,436.61,11,5
6930,265.33,17,15
6931,10.71,7,0
6932,459.41,20,15
6933,361.27,8,10
6934,462.12,19,15
6935,105.38,11,20
6936,342.32,6,5
6937,482.45,11,20
6938,174.94,2,10
6939,107.09,6,25
6940,277.06,16,10
6941,161.16,19,0
6942,163.09,6,10
6943,125.81,2,25
6944,116.12,2,25
6945,71.02,2,5
6946,303.67,18,5
6947,25.47,18,20
6948,135.15,13,0
6949,137.18,7,20
6950,422.6,19,15
6951,447.05,9,20
6952,112.59,12,0
6953,465.36,18,10
6954,129.52,15,25
6955,451.37,12,5
6956,293.03,8,0
6957,442.59,15,0
6958,65.43,1,5
6959,201.85,6,20
6960,202.53,10,15
6961,66.95,16,20
6962,491.23,19,0
6963,178.97,3,10
6964,181.01,14,15
6965,154.4,2,15
6966,424.23,18,0
6967,325.71,2,15
6968,301.52,5,25
6969,259.86,11,15
6970,146.68,9,5
6971,392.3,6,15
6972,310.13,5,10
6973,79.19,12,0
6974,101.86,5,15
6975,399.03,17,25
6976,480.16,2,15
6977,91.78,4,0
6978,330.17,2,5
6979,477.39,18,15
6980,178.28,6,0
6981,98.53,10,10
6982,154.24,1,20
6983,131.78,11,0
6984,242.02,2,20
6985,366.09,12,10
6986,480.83,6,5
6987,357.62,15,20
6988,101.8,1,15
6989,470.11,15,10
6990,91.79,14,20
6991,479.13,16,25
6992,253.48,5,0
6993,388.84,17,15
6994,8.92,19,25
6995,313.68,2,5
6996,141.53,9,0
6997,242.35,4,10
6998,54.08,20,5
6999,167.86,8,10
7000,313.56,9,20
7001,275.73,13,5
7002,29.17,8,5
7003,180.33,10,25
7004,339.08,10,25
7005,55.13,5,10
7006,486.21,19,25
7007,326.15,15,20
7008,490.71,10,5
7009,332.1,17,10
7010,133.05,11,10
7011,493.88,8,10
7012,113.94,15,20
7013,364.25,6,25
7014,340.23,12,15
7015,394.03,2,5
7016,66.33,2,10
7017,107.45,10,25
7018,328.7,12,25
7019,240.44,15,15
7020,200.19,14,15
7021,350.39,3,20
7022,414.69,5,25
7023,60.13,4,25
7024,9.78,17,10
7025,271.92,10,0
7026,236.76,2,15
7027,108.18,1,5
7028,432.33,2,0
7029,484.35,15,25
7030,166.4,14,5
7031,64.84,1,20
7032,31.92,18,15
7033,499.18,2,20
7034,318.69,15,20
7035,323.9,13,20
7036,325.3,12,0
7037,369.2,3,10
7038,161.58,15,0
7039,67.46,2,20
7040,494.13,8,10
7041,497.87,2,25
7042,396.46,4,0
7043,360.21,3,0
7044,123.62,6,15
7045,93.16,14,15
7046,129.43,17,25
7047,397.81,6,5
7048,235.71,17,15
7049,72.95,3,5
7050,401.47,3,20
7051,264.89,10,15
7052,128.84,16,5
7053,190.53,6,20
7054,280.54,9,10
7055,330.91,9,20
7056,316.45,20,20
7057,497.15,14,15
7058,435.96,10,5
7059,358.87,20,20
7060,463.13,9,0
7061,308.65,20,5
7062,195.19,5,5
7063,21.27,3,15
7064,464.8,11,0
7065,181.25,8,10
7066,478.02,12,10
7067,168.5,11,10
7068,376.08,13,0
7069,44.32,13,0
7070,68.62,7,5
7071,203.65,8,20
7072,475.36,12,20
7073,342.81,5,20
7074,77.99,11,20
7075,399.47,13,20
7076,171.31,1,0
7077,6.33,4,5
7078,239.53,18,5
7079,409.85,14,0
7080,366.5,17,15
7081,249.18,6,0
7082,399.01,16,25
7083,116.0,18,25
7084,318.44,5,10
7085,424.12,15,15
7086,316.78,2,15
7087,487.81,8,5
7088,450.88,9,20
7089,415.65,9,20
7090,320.69,10,15
7091,36.78,6,20
7092,72.92,16,5
7093,307.43,7,0
7094,448.92,8,20
7095,313.91,13,0
7096,16.07,5,0
7097,322.02,18,25
7098,210.8,5,25
7099,419.25,7,0
7100,414.79,19,0
7101,53.73,13,20
7102,318.69,5,20
7103,161.74,18,15
7104,288.04,18,0
7105,195.25,15,20
7106,360.47,17,0
7107,341.26,8,5
7108,291.0,9,15
7109,195.17,19,10
7110,102.49,6,0
7111,29.53,13,5
7112,251.3,19,20
7113,186.79,18,0
7114,207.72,11,5
7115,45.6,6,5
7116,289.02,12,0
7117,260.06,8,25
7118,283.84,19,5
7119,489.24,6,25
7120,43.76,10,10
7121,116.31,13,5
7122,438.34,4,0
7123,441.1,13,5
7124,105.62,15,0
7125,140.44,14,20
7126,448.51,20,20
7127,193.77,18,0
7128,305.3,5,20
7129,368.94,3,5
7130,234.11,4,0
7131,299.12,12,15
7132,125.93,4,0
7133,253.4,15,25
7134,96.75,3,10
7135,215.21,14,10
7136,190.74,9,0
7137,479.29,8,10
7138,156.61,16,10
7139,340.05,9,15
7140,463.94,6,25
7141,66.81,19,25
7142,445.54,5,0
7143,348.16,17,0
7144,281.72,20,5
7145,129.4,14,15
7146,328.78,4,15
7147,414.45,2,0
7148,426.55,2,5
7149,25.97,20,25
7150,39.11,12,10
7151,43.22,14,5
7152,309.47,9,10
7153,279.04,11,5
7154,487.89,3,25
7155,156.53,12,10
7156,343.83,16,5
7157,181.36,6,0
7158,119.75,10,20
7159,317.52,9,5
7160,302.55,18,0
7161,261.48,6,25
7162,368.81,19,0
7163,171.88,7,25
7164,255.7,7,5
7165,39.37,13,0
7166,59.75,18,10
7167,196.32,3,25
7168,341.4,7,0
7169,32.99,5,10
7170,393.91,7,0
7171,74.05,5,10
7172,129.64,20,20
7173,320.49,20,25
7174,315.37,6,25
7175,222.58,2,10
7176,67.19,19,20
7177,148.5,8,0
7178,100.87,13,15
7179,355.03,15,20
7180,77.39,15,10
7181,195.48,4,20
7182,23.63,4,0
7183,495.01,6,10
7184,137.73,16,10
7185,158.33,5,25
7186,40.54,14,10
7187,26.98,14,25
7188,224.03,5,10
7189,324.39,4,5
7190,198.92,1,5
7191,63.1,11,25
7192,80.06,2,5
7193,31.78,7,20
7194,13.59,19,10
7195,71.18,7,5
7196,271.03,20,15
7197,140.67,19,5
7198,454.72,18,5
7199,348.05,14,25
7200,245.4,13,5
7201,488.37,10,15
7202,77.4,1,15
7203,45.89,19,25
7204,18.91,6,20
7205,48.79,15,15
7206,246.76,3,5
7207,436.03,18,20
7208,35.92,1,10
7209,250.25,6,20
7210,125.78,9,0
7211,328.96,17,5
7212,414.83,19,15
7213,380.78,14,10
7214,407.3,5,0
7215,184.69,6,20
7216,69.73,19,0
7217,334.51,16,20
7218,418.68,6,5
7219,235.44,10,5
7220,39.59,20,20
7221,307.94,15,25
7222,227.96,10,25
7223,211.61,18,5
7224,352.59,9,10
7225,224.6,5,5
7226,236.82,6,25
7227,77.72,13,0
7228,453.32,12,25
7229,9.9,15,20
7230,438.48,4,15
7231,273.96,8,15
7232,64.27,1,10
7233,48.77,18,0
7234,70.33,19,20
7235,376.31,1,15
7236,5.05,17,15
7237,325.46,6,20
7238,251.19,19,0
7239,476.65,19,25
7240,125.68,7,25
7241,416.5,15,15
7242,132.08,4,0
7243,150.01,14,15
7244,102.95,6,0
7245,241.11,1,5
7246,495.05,1,10
7247,173.82,12,5
7248,131.64,7,20
7249,154.59,14,25
7250,285.4,18,0
7251,38.16,5,0
7252,383.56,9,15
7253,211.81,12,20
7254,290.4,18,5
7255,363.71,11,20
7256,466.84,13,5
7257,309.1,14,20
7258,182.72,11,15
7259,123.87,3,25
7260,203.19,18,25
7261,18.18,5,25
7262,224.37,2,25
7263,452.35,3,25
7264,264.52,12,25
7265,465.75,9,15
7266,199.95,18,15
7267,365.34,2,5
7268,376.87,18,0
7269,305.49,11,0
7270,372.29,12,5
7271,460.88,20,20
7272,37.64,3,10
7273,334.22,17,10
7274,109.65,11,10
7275,67.87,16,0
7276,256.83,12,0
7277,111.08,4,0
7278,193.23,6,15
7279,403.31,1,20
7280,142.45,17,10
7281,53.02,20,20
7282,126.35,3,0
7283,471.55,3,0
7284,146.54,19,25
7285,32.25,3,15
7286,10.75,4,15
7287,249.54,16,5
7288,339.58,15,5
7289,271.32,15,15
7290,24.9,14,25
7291,443.6,6,20
7292,286.92,15,20
7293,137.51,2,10
7294,256.54,2,25
7295,115.72,9,25
7296,32.58,18,5
7297,416.99,12,25
7298,158.45,15,15
7299,412.47,10,15
7300,315.15,10,0
7301,164.25,10,15
7302,213.42,7,20
7303,228.82,13,15
7304,256.6,18,10
7305,268.93,17,15
7306,373.77,6,0
7307,369.72,14,10
7308,170.78,20,25
7309,151.41,20,10
7310,312.63,3,15
7311,386.37,20,15
7312,359.42,10,5
7313,128.5,10,20
7314,13.84,16,10
7315,6.27,16,25
7316,321.62,6,5
7317,219.03,17,15
7318,265.01,11,15
7319,491.51,14,10
7320,253.24,3,10
7321,38.41,20,0
7322,203.96,15,15
7323,345.32,18,5
7324,497.23,4,5
7325,260.05,16,25
7326,193.49,3,15
7327,209.56,20,15
7328,298.1,2,5
7329,432.69,18,5
7330,448.58,6,10
7331,196.87,20,20
7332,285.49,20,15
7333,492.59,17,10
7334,56.07,2,0
7335,119.99,10,15
7336,468.63,2,0
7337,110.35,4,0
7338,310.9,17,20
7339,461.36,18,5
7340,346.76,20,25
7341,91.73,6,0
7342,120.98,3,5
7343,36.03,8,10
7344,261.39,16,25
7345,187.15,11,0
7346,30.03,16,10
7347,458.05,19,10
7348,280.36,17,10
7349,94.16,5,10
7350,274.12,10,25
7351,42.46,10,5
7352,259.78,10,20
7353,395.56,18,10
7354,287.63,3,0
7355,9.84,6,15
7356,295.89,17,10
7357,45.14,5,20
7358,96.25,19,20
7359,314.0,19,10
7360,289.47,2,20
7361,35.35,13,10
7362,282.14,13,25
7363,15.93,12,25
7364,274.19,8,25
7365,446.36,2,10
7366,232.83,16,0
7367,7.42,7,20
7368,492.77,18,0
7369,243.25,4,10
7370,191.6,3,25
7371,26.07,4,20
7372,410.7,16,20
7373,37.45,6,25
7374,91.05,10,20
7375,113.21,12,15
7376,44.51,2,10
7377,184.76,6,25
7378,358.71,19,20
7379,185.62,20,20
7380,28.01,6,20
7381,130.34,7,5
7382,281.95,20,10
7383,351.63,7,15
7384,33.15,16,0
7385,141.63,6,15
7386,80.65,4,5
7387,37.55,20,10
7388,94.31,12,25
7389,335.66,4,15
7390,155.18,9,25
7391,272.26,4,10
7392,419.92,17,25
7393,472.83,16,15
7394,98.54,16,5
7395,250.01,5,15
7396,204.5,1,25
7397,445.83,1,20
7398,172.83,13,20
7399,143.37,19,20
7400,232.85,13,15
7401,402.56,2,5
7402,195.62,11,5
7403,394.6,14,10
7404,314.71,16,0
7405,166.49,13,10
7406,295.21,18,10
7407,343.55,19,10
7408,304.93,17,5
7409,267.75,15,10
7410,109.93,20,5
7411,279.93,9,15
7412,203.33,8,10
7413,338.73,5,5
7414,240.69,14,5
7415,175.44,18,25
7416,130.97,4,10
7417,170.79,8,0
7418,369.01,14,10
7419,256.52,14,25
7420,405.41,7,15
7421,403.58,7,0
7422,330.71,19,25
7423,377.69,7,5
7424,97.81,1,5
7425,126.98,13,15
7426,400.37,4,25
7427,22.3,18,20
7428,60.35,13,25
7429,209.9,13,20
7430,387.38,16,10
7431,393.38,3,0
7432,181.38,12,10
7433,378.21,12,10
7434,130.87,6,5
7435,250.97,17,10
7436,162.89,16,0
7437,141.36,5,10
7438,461.89,15,15
7439,336.55,9,5
7440,412.39,15,25
7441,113.65,15,0
7442,123.94,18,15
7443,237.13,11,25
7444,459.84,18,15
7445,476.73,11,25
7446,95.49,8,15
7447,257.82,8,5
7448,408.46,19,0
7449,53.17,8,20
7450,333.42,8,20
7451,429.61,6,25
7452,8.01,6,10
7453,480.95,5,20
7454,138.08,3,5
7455,292.08,8,25
7456,96.81,7,10
7457,274.58,4,25
7458,294.09,6,0
7459,379.03,4,20
7460,296.09,11,15
7461,263.06,17,15
7462,339.86,19,25
7463,305.18,5,10
7464,381.51,16,10
7465,366.06,19,20
7466,201.76,14,5
7467,160.11,14,5
7468,236.1,4,15
7469,119.57,5,0
7470,433.04,1,0
7471,240.23,11,25
7472,299.66,17,25
7473,191.66,1,0
7474,54.16,9,15
7475,65.1,11,5
7476,390.12,11,25
7477,365.96,14,5
7478,398.26,20,0
7479,74.25,4,5
7480,88.93,14,10
7481,221.59,5,10
7482,438.68,2,10
7483,370.05,5,25
7484,301.3,14,15
7485,429.72,12,0
7486,379.5,7,10
7487,321.24,3,15
7488,416.56,10,20
7489,206.11,2,20
7490,409.63,6,25
7491,191.91,10,0
7492,111.24,3,15
7493,415.84,13,15
7494,220.76,8,25
7495,204.58,16,25
7496,86.96,2,5
7497,413.06,3,0
7498,439.49,9,10
7499,211.08,14,20
7500,233.94,4,15
7501,277.01,3,20
7502,314.94,6,20
7503,118.27,18,25
7504,113.73,5,25
7505,279.2,20,10
7506,460.31,5,0
7507,196.97,14,5
7508,103.18,3,20
7509,97.31,6,10
7510,113.92,1,5
7511,270.02,17,0
7512,68.49,4,25
7513,193.51,9,25
7514,359.93,7,20
7515,26.68,7,5
7516,443.55,2,5
7517,8.2,3,0
7518,196.32,14,20
7519,492.61,18,25
7520,380.14,7,10
7521,345.93,3,10
7522,430.65,17,5
7523,8.98,11,25
7524,476.06,13,15
7525,450.23,14,25
7526,176.73,15,15
7527,336.63,6,5
7528,495.38,11,5
7529,370.08,1,25
7530,87.92,17,25
7531,293.0,7,10
7532,494.4,11,10
7533,408.8,8,20
7534,220.17,1,10
7535,483.34,5,10
7536,199.16,19,20
7537,294.04,5,5
7538,217.48,14,10
7539,118.68,2,15
7540,357.52,17,10
7541,458.02,11,25
7542,333.86,19,5
7543,119.08,3,5
7544,106.11,8,25
7545,18.63,16,10
7546,322.74,19,0
7547,362.03,11,10
7548,404.57,17,0
7549,345.2,16,20
7550,275.16,4,15
7551,30.16,5,5
7552,163.46,5,10
7553,230.57,1,15
7554,313.53,20,0
7555,406.3,8,20
7556,338.28,9,15
7557,378.9,17,15
7558,250.13,14,5
7559,21.11,18,15
7560,50.65,4,5
7561,408.56,13,10
7562,294.79,20,25
7563,484.86,7,15
7564,44.07,16,5
7565,316.32,16,20
7566,200.77,14,10
7567,288.48,1,0
7568,210.4,10,20
7569,475.41,2,20
7570,466.08,1,0
7571,308.72,20,5
7572,193.55,17,10
7573,70.48,16,5
7574,497.22,19,10
7575,122.99,2,20
7576,137.23,20,10
7577,261.86,12,15
7578,366.57,4,5
7579,346.87,9,10
7580,102.59,11,20
7581,24.11,2,15
7582,270.89,17,10
7583,173.96,15,25
7584,216.28,20,25
7585,454.02,13,0
7586,51.97,18,15
7587,161.73,3,0
7588,69.96,2,0
7589,268.38,16,5
7590,356.54,11,0
7591,100.04,7,10
7592,244.48,15,10
7593,85.31,20,20
7594,90.23,19,0
7595,83.99,16,25
7596,358.78,9,5
7597,352.54,4,10
7598,476.35,7,0
7599,270.61,19,5
7600,183.47,10,15
7601,237.35,18,5
7602,228.05,20,25
7603,400.15,14,25
7604,387.4,17,20
7605,447.99,6,15
7606,491.84,5,10
7607,340.5,19,20
7608,186.83,11,10
7609,477.55,6,5
7610,280.42,17,25
7611,122.31,20,25
7612,189.64,19,10
7613,266.23,2,20
7614,346.51,4,10
7615,317.59,16,25
7616,339.97,8,25
7617,210.72,4,15
7618,128.87,5,15
7619,220.03,12,20
7620,13.85,7,20
7621,462.42,12,10
7622,254.6,13,25
7623,16.07,5,25
7624,339.07,12,15
7625,418.09,20,25
7626,393.1,2,20
7627,298.61,9,20
7628,434.36,20,10
7629,341.9,15,25
7630,62.4,6,25
7631,230.4,20,20
7632,205.41,5,15
7633,122.33,4,20
7634,458.37,19,15
7635,79.75,20,10
7636,239.67,9,25
7637,257.25,6,25
7638,275.07,9,5
7639,427.16,1,15
7640,41.63,4,5
7641,484.55,3,20
7642,117.43,4,15
7643,156.25,16,15
7644,262.25,12,15
7645,497.94,1,5
7646,291.39,18,5
7647,60.95,17,0
7648,95.61,15,25
7649,122.15,14,15
7650,320.09,17,20
7651,289.13,7,20
7652,382.41,15,0
7653,458.87,7,0
7654,82.47,5,25
7655,398.07,6,25
7656,483.58,17,20
7657,464.2,18,20
7658,153.16,11,25
7659,151.62,19,0
7660,288.13,13,20
7661,277.29,10,10
7662,187.22,2,15
7663,199.51,5,15
7664,188.71,11,0
7665,98.23,7,15
7666,196.37,20,20
7667,441.72,6,5
7668,456.14,17,0
7669,43.43,11,5
7670,429.32,1,10
7671,390.47,9,25
7672,18.28,3,15
7673,176.11,6,25
7674,224.36,1,5
7675,407.9,11,15
7676,361.46,9,0
7677,30.61,15,20
7678,263.48,11,5
7679,6.44,6,15
7680,60.9,11,20
7681,40.29,10,20
7682,63.56,11,20
7683,111.98,19,10
7684,387.23,3,20
7685,349.45,6,15
7686,159.99,13,10
7687,99.04,19,5
7688,296.83,14,15
7689,359.36,8,20
7690,495.29,13,10
7691,31.13,16,20
7692,467.69,16,25
7693,328.2,11,25
7694,483.12,20,20
7695,140.18,14,15
7696,102.67,20,10
7697,457.77,15,15
7698,242.29,2,0
7699,470.98,20,5
7700,272.27,4,25
7701,170.59,16,20
7702,22.04,16,5
7703,491.14,6,15
7704,342.59,19,15
7705,133.64,15,5
7706,421.66,19,20
7707,49.47,13,0
7708,19.92,10,25
7709,423.26,9,10
7710,119.94,8,15
7711,58.96,6,20
7712,54.96,18,0
7713,12.75,3,15
7714,493.97,15,0
7715,23.09,10,25
7716,244.98,6,5
7717,272.7,19,15
7718,7.93,6,25
7719,106.77,2,25
7720,363.69,9,25
7721,25.99,20,15
7722,169.89,3,15
7723,130.26,5,10
7724,426.57,11,25
7725,19.83,9,15
7726,336.88,13,15
7727,122.88,5,5
7728,397.51,11,15
7729,414.89,16,20
7730,135.56,10,20
7731,38.86,9,10
7732,252.46,6,10
7733,430.04,5,5
7734,12.65,14,10
7735,91.94,9,5
7736,156.14,8,25
7737,138.73,2,20
7738,155.86,7,20
7739,350.81,7,20
7740,78.55,10,25
7741,36.75,7,0
7742,239.56,8,15
7743,28.06,9,5
7744,343.48,20,20
7745,493.53,5,20
7746,307.41,19,5
7747,494.34,3,0
7748,470.26,20,5
7749,93.25,9,15
7750,467.51,5,0
7751,193.2,19,25
7752,387.46,10,20
7753,441.27,17,20
7754,430.38,14,25
7755,32.14,2,0
7756,82.97,9,20
7757,421.48,10,20
7758,388.99,12,5
7759,360.7,18,25
7760,187.56,14,10
7761,70.78,11,10
7762,248.18,9,10
7763,369.27,4,5
7764,17.51,5,20
7765,234.96,6,15
7766,275.17,3,0
7767,442.28,8,10
7768,188.31,14,5
7769,372.76,12,5
7770,429.26,5,0
7771,72.27,1,15
7772,317.25,2,25
7773,324.11,8,10
7774,345.34,3,25
7775,385.63,18,0
7776,252.9,14,10
7777,190.0,4,0
7778,135.29,20,25
7779,11.29,13,10
7780,273.64,1,15
7781,232.23,1,15
7782,126.0,18,15
7783,265.37,9,5
7784,63.89,4,25
7785,235.19,2,5
7786,102.38,7,15
7787,299.35,7,10
7788,480.19,14,10
7789,299.14,14,0
7790,252.32,14,20
7791,79.91,6,0
7792,457.5,9,5
7793,77.42,5,15
7794,424.01,10,20
7795,100.66,5,25
7796,374.38,16,15
7797,133.06,18,20
7798,187.19,2,20
7799,424.88,3,15
7800,481.9,10,25
7801,104.36,3,20
7802,384.42,16,20
7803,423.14,19,10
7804,430.89,14,15
7805,71.04,5,0
7806,348.35,20,0
